num,pm,system,name,field,field_name,discipline,discipline_name,study,study_name,department,department_name,phone,exten,fax,mail,web
3,公立,1,國立臺灣大學,5,自然科學、數學及統計,54,數學及統計,549,其他數學及統計,5499061,應用數學科學研究所,02-3366-2816,無,02-2391-4439,ta1@math.ntu.edu.tw,http://www.math.ntu.edu.tw/~iams/
3,公立,1,國立臺灣大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131062,資訊管理學系,02-2366-1200,無,02-3366-1199,whj@ntu.edu.tw,http://www.management.ntu.edu.tw/IM
3,公立,1,國立臺灣大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131063,資訊網路與多媒體研究所,02-3366-4899,無,02-3366-4898,inm@csie.ntu.edu.tw,http://www.inm.ntu.edu.tw/
3,公立,1,國立臺灣大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131067,資訊工程學系,02-3366-4888,無,02-2362-8167,contact@csie.ntu.edu.tw,https://www.csie.ntu.edu.tw/
3,公立,1,國立臺灣大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131158,資料科學博士學位學程,02-3366-3697,無,02-2364-0385,ntudsdp@ntu.edu.tw,http://ds.ntu.edu.tw/
3,公立,1,國立臺灣大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131158,資料科學碩士學位學程,02-3366-3697,無,02-2364-0385,ntudsdp@ntu.edu.tw,http://ds.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7111076,化學工程學系,02-2363-5230,無,02-2362-3040,chemeng@ntu.edu.tw,http://www.che.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7111077,高分子科學與工程學研究所,02-3366-5236,無,02-3366-5237,ntuipse@ntu.edu.tw,http://www.pse.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7112078,材料科學與工程學系,02-3366-4531,無,02-2363-4562,msentu@ntu.edu.tw,http://www.mse.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7112084,綠色永續材料與精密元件博士學位學程,02-3366-5236,無,02-3366-5237,ntugmp@ntu.edu.tw,http://www.gmp.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7112154,分子科學與技術國際研究生博士學位學程,02-3366-3273,無,無,ntumst@ntu.edu.tw,https://mst.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,712,環境保護科技,7121080,環境工程學研究所,02-3366-4394,無,02-2392-8830,giee@ntu.edu.tw,http://enve.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141064,電機工程學系,02-3366-3700,無,02-2367-1909,deptee@ntu.edu.tw,http://www.ee.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141065,電子工程學研究所,02-3366-3530,無,02-2368-1679,ntugiee@ntu.edu.tw,http://www.giee.ntu.edu.tw/portal/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141066,光電工程學研究所,02-3366-3587,無,02-2367-7467,gipo@cc.ee.ntu.edu.tw,http://gipo.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141068,電信工程學研究所,02-3366-3075,無,02-2368-3824,ntugice@ntu.edu.tw,https://comm.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,715,機械工程,7151069,機械工程學系,02-3366-2744,無,02-2363-1755,meoffice@ntu.edu.tw,http://www.me.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,715,機械工程,7151082,工程科學及海洋工程學系,02-3366-5792,無,02-2392-9885,ntuesoe@ntu.edu.tw,http://www.esoe.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,715,機械工程,7151161,生物機電工程學系,02-2392-9769,無,02-2362-7620,bime@ntu.edu.tw,https://www.bime.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7191079,工業工程學研究所,02-3366-9500,無,02-2362-5856,giie@ntu.edu.tw,http://www.ie.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7193081,生醫電子與資訊學研究所,02-3366-4961,無,02-3366-3754,ntubebi@ntu.edu.tw,http://www.bebi.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7193083,醫學工程學系,02-2356-2095,無,02-2394-0049,suchiu@ntu.edu.tw,https://www.mc.ntu.edu.tw/ntudbme/Index.action
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7193083,醫學工程學研究所,02-2356-2095,無,02-2394-0049,suchiu@ntu.edu.tw,https://www.mc.ntu.edu.tw/ntudbme/Index.action
3,公立,1,國立臺灣大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7194071,應用力學研究所,02-3366-5600,無,02-2363-9290,iam@ntu.edu.tw,http://www.iam.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,72,製造及加工,721,食品科學,7211099,食品科技研究所,02-3366-4109,無,02-2362-0849,fsatn@ntu.edu.tw,http://www.fst.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,73,建築及營建工程,731,建築學及城鎮規劃,7313086,建築與城鄉研究所,02-3366-5855,無,02-2363-8127,ntubp@ntu.edu.tw,http://www.bp.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,73,建築及營建工程,732,營建及土木工程,7321074,土木工程學系,02-3366-4250,無,02-2363-1558,civil@ntu.edu.tw,http://www.ce.ntu.edu.tw/
3,公立,1,國立臺灣大學,7,工程、製造及營建,73,建築及營建工程,732,營建及土木工程,7321075,生物環境系統工程學系,02-3366-3443,無,02-2363-5854,ntubse@ntu.edu.tw,http://www.ae.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,811,農作物及畜牧生產,8111087,農藝學系,02-3366-4755,無,02-2362-0879,agron@ntu.edu.tw,http://www.agron.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,811,農作物及畜牧生產,8112089,動物科學技術學系,02-3366-4138,無,02-2732-4070,ansci@ntu.edu.tw,http://www.ansc.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,812,園藝,8121091,園藝暨景觀學系,02-3366-4869,無,02-2362-5542,hort@ntu.edu.tw,http://www.hort.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,819,其他農業,8191100,農業化學系,02-3366-4802,無,02-2363-3123,agch@ntu.edu.tw,http://www.ac.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,819,其他農業,8193096,農業經濟學系,02-3366-2675,無,02-2362-8496,agecntu@agec.ntu.edu.tw,http://www.agec.ntu.edu.tw/main.php
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,819,其他農業,8193098,生物產業傳播暨發展學系,02-3366-4411,無,02-2363-5879,ntubicd@ntu.edu.tw,http://www.bicd.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,819,其他農業,8194094,植物病理與微生物學系,02-3366-4593,無,02-2363-6490,ppm@ntu.edu.tw,http://www.ppm.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,81,農業,819,其他農業,8194095,植物醫學碩士學位學程,02-3366-9617,無,02-3366-9617,ntumspm@ntu.edu.tw,http://www.mspm.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,82,林業,821,林業,8211102,森林環境暨資源學系,02-3366-4609,無,02-2365-4520,forestry@ntu.edu.tw,http://www.fo.ntu.edu.tw/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,83,漁業,831,漁業,8311103,漁業科學研究所,02-3366-2872,無,02-3366-5864,fishing@ntu.edu.tw,http://homepage.ntu.edu.tw/~fishing/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,84,獸醫,841,獸醫,8411104,獸醫學系,02-3366-3855,無,02-2366-1475,vetmed@ntu.edu.tw,http://www.vm.ntu.edu.tw/DVM
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,84,獸醫,841,獸醫,8411105,臨床動物醫學研究所,02-3366-3855,無,02-2366-1475,ntuivcs@ntu.edu.tw,http://www.vm.ntu.edu.tw/Clinical/
3,公立,1,國立臺灣大學,8,農業、林業、漁業及獸醫,84,獸醫,841,獸醫,8411106,分子暨比較病理生物學研究所,02-3366-3855,無,02-2366-1475,ntuimcp@ntu.edu.tw,http://www.vm.ntu.edu.tw/CompPathol/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,911,牙醫,9111137,牙醫學系,02-2312-3456,67718,02-2383-1346,dent@ntu.edu.tw,https://www.mc.ntu.edu.tw/dent/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,911,牙醫,9111138,臨床牙醫學研究所,02-2312-3456,66856,02-2383-1346,ntugdent@ntu.edu.tw,https://www.mc.ntu.edu.tw/gicd/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,911,牙醫,9111139,口腔生物科學研究所,02-2312-3456,67016,02-2382-0785,hhchu@ntu.edu.tw,https://www.mc.ntu.edu.tw/giob/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121048,微生物學研究所,02-2356-2219,無,02-2391-5293,cshuwen@ntu.edu.tw,https://www.mc.ntu.edu.tw/micro/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121107,醫學系,02-2312-3456,88026,02-2395-6618,med2000@ntu.edu.tw,https://www.mc.ntu.edu.tw/med/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121108,臨床醫學研究所,02-2312-3456,67311,02-2370-9820,cychao26@ntu.edu.tw,http://clinicalmedicine.mc.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121109,分子醫學研究所,02-2312-3456,65701,02-2395-7801,molecule@ntu.edu.tw,http://imm.eday.com.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121110,免疫學研究所,02-2312-3456,88726,02-2321-7921,immunol@ntu.edu.tw,http://140.112.121.220/department/iim/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121111,生理學研究所,02-2312-3456,62216,02-2396-4350,ntupy@ntu.edu.tw,http://physiology.mc.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121112,病理學研究所,02-2312-3456,65462,02-2393-4172,ntupath@ntu.edu.tw,https://www.mc.ntu.edu.tw/path/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121114,解剖學暨細胞生物學研究所,02-2312-3456,62211,02-2391-5292,anatomy@ntu.edu.tw,https://www.mc.ntu.edu.tw/anatomy/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121118,腫瘤醫學研究所,02-2312-3456,88783,02-3393-6523,cclin23812@ntu.edu.tw,http://oncology.ntu.edu.tw/main.php
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121119,轉譯醫學博士學位學程,02-2312-3456,88651,02-2394-9688,ntutrans@ntu.edu.tw,https://www.mc.ntu.edu.tw/ntutrans/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121120,基因體暨蛋白體醫學研究所,02-2312-3456,88653,02-3393-6523,sshsiao@ntu.edu.tw,https://www.mc.ntu.edu.tw/medgenpro/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121121,醫學教育暨生醫倫理研究所,02-2312-3456,62620,02-2393-5254,ntumededubioeth@ntu.edu.tw,http://mebe.mc.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121130,藥理學研究所,02-2312-3456,88328,02-2393-5254,pharm@ntu.edu.tw,https://www.mc.ntu.edu.tw/pharmacology/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121140,法醫學研究所,02-2312-3456,65489,02-2321-8438,mcdean@ntu.edu.tw,https://www.mc.ntu.edu.tw/forensic/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121142,腦與心智科學研究所,02-2312-3456,88920,02-2322-4814,ntugibms@ntu.edu.tw,http://gibms.mc.ntu.edu.tw/index.php
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,913,護理及助產,9131134,學士後護理學系,02-2312-3456,88865,無,ntubsn@ntu.edu.tw,https://www.mc.ntu.edu.tw/bsnursing/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,913,護理及助產,9131134,護理學系,02-2356-2228,無,02-2321-9913,nursing@ntu.edu.tw,https://www.mc.ntu.edu.tw/nursing/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,914,醫學技術及檢驗,9141136,醫學檢驗暨生物技術學系,02-2356-2799,無,02-2371-1574,mtpublic@ntu.edu.tw,https://www.mc.ntu.edu.tw/clsmb/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,914,醫學技術及檢驗,9141143,醫療器材與醫學影像研究所,02-2312-3456,88453,02-2395-7990,ntuimdis@ntu.edu.tw,https://www.mc.ntu.edu.tw/mdi/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,915,治療及復健,9151132,物理治療學系,02-3366-8156,無,02-3366-8161,ptschool@ntu.edu.tw,https://www.mc.ntu.edu.tw/ntupt
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,915,治療及復健,9152133,職能治療學系,02-3366-8170,無,02-2351-1331,ntuot.assistant@gmail.com,https://www.mc.ntu.edu.tw/otntu/Index.action
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,916,藥學,9161129,藥學系,02-2356-2225,無,02-2391-9098,pharmacy@ntu.edu.tw,http://rx.mc.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,916,藥學,9161131,臨床藥學研究所,02-2312-3456,68781,02-3366-8780,ntugiocp@ntu.edu.tw,http://ntugiocp.mc.ntu.edu.tw/CP/news-ch.php
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191122,公共衛生碩士學位學程,02-3366-8041,無,02-2391-1308,ntumphprogram@ntu.edu.tw,http://mph.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191122,公共衛生學系,02-3366-8011,無,02-2391-1308,ntuph@ntu.edu.tw,http://dph.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191126,流行病學與預防醫學研究所,02-3366-8030,無,02-2351-1955,ntuepm@ntu.edu.tw,http://epm.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191127,健康政策與管理研究所,02-3366-8071,無,02-2343-4200,ntuhpm@ntu.edu.tw,http://ntuhpm.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191128,健康行為與社區科學研究所,02-3366-8049,無,02-2343-4200,ntuhbcs@ntu.edu.tw,http://hbcs.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191157,食品安全與健康研究所,02-3366-8108,無,02-3366-8114,ntuifsh@ntu.edu.tw,http://ifsh.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191162,環境與職業健康科學研究所,02-3366-8112,無,02-3366-8114,ntueohs@ntu.edu.tw,http://eohs.ntu.edu.tw/web/index/index.jsp
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191163,全球衛生碩士學位學程,02-3366-8094,無,02-2391-1308,ntumgh@ntu.edu.tw,https://mgh.ntu.edu.tw/web/index/index.jsp?lang=en
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9199141,毒理學研究所,02-2312-3456,62230,02-2341-0217,toxico@ntu.edu.tw,https://www.mc.ntu.edu.tw/toxico/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9199159,國際三校農業生技與健康醫療碩士學位學程,02-2312-3456,88932,02-2391-5293,ntugiptriad106@ntu.edu.tw,http://www.ntugip-triad.ntu.edu.tw/
3,公立,1,國立臺灣大學,9,醫藥衛生及社會福利,92,社會福利,923,社會工作,9231144,社會工作學系,02-3366-1241,無,02-2368-0532,ntusw@ntu.edu.tw,http://ntusw.ntu.edu.tw/
3,公立,1,國立臺灣大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10152145,運動設施與健康管理碩士學位學程,02-3366-5959,453,無,ntusim@ntu.edu.tw,http://master.pe.ntu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1111001,教育學系,02-7734-3880,3877,02-2393-9468,shufen@ntnu.edu.tw,http://www.ed.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1113018,特殊教育學系,02-7734-5026,無,02-2341-3061,shinyu688@ntnu.edu.tw,http://www.spe.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1114019,教育政策與行政研究所,02-7734-3880,3886,02-2393-9468,chiahui.k@ntnu.edu.tw,http://www.ed.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1115002,課程與教學研究所,02-7734-3880,3879,02-2393-9468,t04527@ntnu.du.tw,http://www.ed.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1115006,科學教育研究所,02-7734-6791,無,02-2935-6134,gise@ntnu.edu.tw,http://www.gise.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1116014,資訊教育研究所,02-7734-3935,無,02-2351-2772,lings@ntnu.edu.tw,http://www.ice.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,1,教育,11,教育,111,教育學,1116079,學習科學學士學位學程,02-7734-5634,無,02-2321-1937,liao66@ntnu.edu.tw,http://www.upls.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,1,教育,11,教育,113,普通科目師資教育,1131004,公民教育與活動領導學系,02-7734-1868,無,02-2363-8821,t11006@ntnu.edu.tw,http://cve.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,113,普通科目師資教育,1131009,社會教育學系,02-7734-3806,無,02-2394-6506,ace@deps.ntnu.edu.tw,http://www.ace.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,113,普通科目師資教育,1131017,健康促進與衛生教育學系,02-7734-1717,無,02-2363-0326,necford@ntnu.edu.tw,http://www.he.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,1,教育,11,教育,114,專業科目師資教育,1141007,人類發展與家庭學系,02-7734-1411,無,02-2363-9635,hdfs@ntnu.edu.tw,http://www.hdfs.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,114,專業科目師資教育,1141010,工業教育學系,02-7734-3361,無,02-2392-9449,shlin@ntnu.edu.tw,http://www.ie.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,114,專業科目師資教育,1141013,環境教育研究所,02-7734-6551,無,02-2933-6947,gie@deps.ntnu.edu.tw,http://www.giee.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,114,專業科目師資教育,1141015,體育學系,02-7734-3198,無,02-2363-4240,kken070@ntnu.edu.tw,http://www.pe.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,1,教育,11,教育,119,其他教育,1199021,教育學院創造力發展碩士在職專班,02-7734-3703,3703,02-2394-9243,tony7437kimo@ntnu.edu.tw,http://www.cd.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,1,教育,11,教育,119,其他教育,1199021,教育學院學士班,02-7734-6996,無,02-2394-9243,iamwelkin@ntnu.edu.tw,http://www.tpicoe.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,1,教育,11,教育,119,其他教育,1199022,科技應用與人力資源發展學系,02-7734-3439,無,02-2392-1015,tahrd@deps.ntnu.edu.tw,http://www.tahrd.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2112037,設計學系,02-7734-5595,無,02-2391-6468,design@deps.ntnu.edu.tw,http://www.design.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,213,美術,2131023,美術學系,02-7734-3021,無,02-2369-9814,artcountant@ntnu.edu.tw,http://www.art.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,215,音樂及表演藝術,2151024,音樂學系,02-7734-3013,無,02-2362-2347,musicedu@deps.ntnu.edu.tw,http://www.music.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,215,音樂及表演藝術,2151025,民族音樂研究所,02-7734-5446,無,02-2364-0575,giem@deps.ntnu.edu.tw,http://www.giem.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,215,音樂及表演藝術,2152027,表演藝術研究所,02-7734-5485,無,02-3393-6131,vicky2810@ntnu.edu.tw,http://www.gipa.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,215,音樂及表演藝術,2152027,表演藝術學士學位學程,02-7734-5485,無,02-3393-6131,vicky2810@ntnu.edu.tw,http://www.bdppa.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,2,藝術及人文,21,藝術,219,其他藝術,2191026,藝術史研究所,02-7734-5605,無,02-2395-9886,hoart@ntnu.edu.tw,http://arthistory.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,22,人文,222,歷史及考古學,2221035,歷史學系,02-7734-1504,1502,02-2363-3032,history@mail.his.ntnu.edu.tw,http://www.his.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,22,人文,222,歷史及考古學,2221036,臺灣史研究所,02-7734-1478,無,02-8369-3941,taih@deps.ntnu.edu.tw,http://www.taih.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,22,人文,229,其他人文,2299045,歐洲文化與觀光研究所,02-7734-3955,無,02-3343-2404,ylhsieh@ntnu.edu.tw,http://www.giect.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,2,藝術及人文,23,語文,231,外國語文學,2311033,英語學系,02-7734-1800,無,02-2363-4793,english@ntnu.edu.tw,http://www.eng.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,23,語文,231,外國語文學,2312034,翻譯研究所,02-7734-3989,無,02-2322-2259,giti@deps.ntnu.edu.tw,http://www.giti.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,23,語文,231,外國語文學,2313005,華語文教學系,02-7734-5186,5186,02-2341-9746,tcsl@ntnu.edu.tw,http://www.tcsl.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,23,語文,232,本國語文學,2321028,臺灣語文學系,02-7734-5516,無,02-3365-2549,tcll@ntnu.edu.tw,http://www.tcll.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,2,藝術及人文,23,語文,232,本國語文學,2322029,國文學系,02-7734-1609,無,02-2363-8871,chinese@deps.ntnu.edu.tw,http://ch.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,313,心理學,3131003,教育心理與輔導學系,02-7734-3756,無,02-2341-3865,gracelin@ntnu.edu.tw,http://www.epc.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,314,社會學及相關,3142041,地理學系,02-7734-1655,無,02-2369-1770,geo@ntnu.edu.tw,http://www.geo.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,314,社會學及相關,3143042,東亞學系,02-7734-5413,無,02-2366-0593,yuichan@ntnu.edu.tw,http://www.deas.ntnu.edu.tw/main.php
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,319,其他社會及行為科學,3199070,復健諮商研究所,02-7734-5023,無,02-2341-3061,luhyu@ntnu.edu.tw,http://www.girc.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3211048,大眾傳播研究所,02-7734-5418,無,02-2358-3414,mcom@deps.ntnu.edu.tw,http://www.mcom.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3214050,圖文傳播學系,02-7734-3594,無,02-2341-2813,irene@ntnu.edu.tw,http://www.gac.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,322,圖書館、資訊及檔案研究,3222049,圖書資訊學研究所,02-7734-5427,無,02-2362-0951,yclan@ntnu.edu.tw,http://www.glis.ntnu.edu.tw
4,公立,3,國立臺灣師範大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131047,全球經營與策略研究所,02-7734-3289,3289,02-2364-8372,yijung@ntnu.edu.tw,http://www.gbs.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131051,企業管理學系,02-7734-3297,無,02-2364-8372,ychung@ntnu.edu.tw,http://www.ba.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131052,管理研究所,02-7734-3295,無,02-2364-8372,crucify0202@ntnu.edu.tw,http://www.mba.ntnu.edu.tw/
4,公立,3,國立臺灣師範大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131055,管理學院高階經理人企業管理碩士在職專班,02-7734-3300,無,02-2367-2170,embaoffice@ntnu.edu.tw,http://www.emba.ntnu.edu.tw/
